millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Velocity_inte,Velocity_diff,Velocity_est,lastInte.x,lastInte.y,lastDiff.x,lastDiff.y,Est_apogee,Z_accel_times_burnoutMass
600604,4,96344,85,-8.685,-5.46,-10.334,53.186,27.170,-17.947,0.27,0.17,0.31,-267.0,17.774,90772.7,918.167,-990751.687,0.4,2.728,600598.0,-10.104,600598.0,917.770,-986.263,-6.710
600696,4,96436,92,-8.535,-5.67,-10.247,53.10,26.863,-17.714,0.23,0.21,0.36,-299.0,17.778,90761.984,918.472,-991678.375,0.5,1.649,600689.0,-10.262,600689.0,918.309,-1008.855,-6.654
600775,4,96515,79,-8.528,-5.46,-10.312,53.829,26.337,-17.860,0.25,0.22,0.30,-267.0,17.769,90766.351,917.956,-992497.625,0.2,2.305,600769.0,-10.219,600769.0,918.75,-994.359,-6.696
600861,4,96601,86,-8.563,-5.89,-10.262,53.186,26.921,-18.79,0.24,0.15,0.32,-299.0,17.774,90772.7,918.354,-993377.375,0.4,1.703,600855.0,-10.240,600855.0,918.496,-1008.47,-6.664
600941,4,96681,80,-8.427,-5.46,-10.283,53.653,26.366,-18.21,0.27,0.18,0.35,-299.0,17.783,90772.7,918.918,-994196.937,0.6,3.64,600935.0,-10.247,600935.0,917.981,-981.153,-6.678
601026,4,96766,85,-8.563,-5.89,-10.226,53.770,26.483,-17.421,0.24,0.17,0.36,-267.0,17.769,90774.328,918.167,-995071.687,0.9,1.542,601020.0,-10.334,601020.0,918.824,-1012.197,-6.640
601106,4,96846,80,-8.599,-5.96,-10.362,53.610,27.82,-18.108,0.27,0.14,0.36,-299.0,17.774,90768.398,918.403,-995895.250,0.6,3.64,601100.0,-10.255,601100.0,918.309,-981.154,-6.729
601196,4,96936,90,-8.506,-5.60,-10.319,53.25,26.878,-17.261,0.26,0.18,0.33,-299.0,17.774,90773.296,918.589,-996819.812,0.1,1.914,601190.0,-10.290,601190.0,918.403,-1002.146,-6.701
601276,4,97016,80,-8.542,-5.96,-10.262,53.317,26.366,-17.831,0.29,0.15,0.34,-267.0,17.774,90771.742,918.75,-997640.187,0.4,2.488,601270.0,-10.219,601270.0,918.75,-991.125,-6.664
601356,4,97096,80,-8.492,-5.67,-10.226,53.259,27.287,-17.363,0.24,0.16,0.29,-267.0,17.778,90772.7,918.589,-998458.875,0.9,1.571,601350.0,-10.247,601350.0,918.824,-1010.821,-6.640
601436,4,97176,80,-8.484,-5.10,-10.197,53.113,27.345,-17.831,0.26,0.18,0.30,-267.0,17.788,90765.54,919.11,-999278.125,0.2,2.267,601430.0,-10.233,601430.0,918.613,-994.663,-6.622
601515,4,97255,79,-8.269,-7.192,-9.27,53.478,27.111,-17.202,0.27,0.17,0.33,-267.0,17.774,90770.718,918.918,-1000143.875,0.7,3.550,601509.0,-11.683,601509.0,918.5,-975.55,-5.862
601595,4,97335,80,-8.736,-2.670,-14.375,53.478,26.541,-17.977,0.25,0.10,0.36,-299.0,17.783,90763.765,919.11,-1001087.187,0.3,1.767,601589.0,-11.898,601589.0,918.309,-1005.322,-9.335
601675,4,97415,80,-8.319,-5.254,-8.769,53.113,26.600,-17.684,0.26,0.18,0.30,-267.0,17.778,90768.132,918.192,-1002030.750,0.6,1.659,601669.0,-11.690,601669.0,918.824,-1008.981,-5.694
601783,4,97523,108,-9.877,-5.749,-13.54,52.396,26.702,-17.56,0.27,0.15,0.33,-299.0,17.760,90775.882,918.448,-1003121.125,0.8,12.497,601776.0,-8.690,601776.0,917.911,-918.622,-8.477
601862,4,97602,79,-8.18,-2.620,-12.745,53.200,26.892,-16.661,0.27,0.16,0.34,-267.0,17.774,90769.687,918.260,-1004050.937,0.4,1.728,601856.0,-14.554,601856.0,918.285,-1006.978,-8.277
601942,4,97682,80,-8.513,-3.352,-12.638,52.937,27.24,-16.866,0.26,0.18,0.36,-267.0,17.783,90767.640,918.167,-1005010.625,0.1,1.894,601936.0,-9.436,601936.0,918.403,-1003.148,-8.207
602028,4,97768,86,-7.817,-7.271,-8.525,53.10,26.585,-18.64,0.26,0.17,0.37,-267.0,17.778,90775.351,918.379,-1005783.0,0.6,1.649,602022.0,-8.525,602022.0,918.942,-1009.65,-5.536
602108,4,97848,80,-8.312,-6.754,-11.798,53.566,26.907,-17.728,0.24,0.17,0.31,-267.0,17.783,90773.31,918.707,-1006509.812,0.5,2.730,602102.0,-9.644,602102.0,918.520,-986.640,-7.661
602188,4,97928,80,-10.100,-2.189,-13.155,53.142,26.819,-17.816,0.25,0.17,0.34,-267.0,17.783,90768.664,918.379,-1007499.937,0.7,1.612,602182.0,-15.107,602182.0,919.153,-1010.212,-8.542
602284,4,98024,96,-8.492,-4.989,-10.298,52.879,26.746,-17.757,0.25,0.14,0.33,-267.0,17.778,90767.375,918.800,-1008717.375,0.14,-1.787,602278.0,-10.255,602278.0,917.794,-1005.890,-6.687
602364,4,98104,80,-8.563,-5.53,-10.190,53.156,26.118,-18.123,0.26,0.15,0.32,-267.0,17.792,90759.132,918.75,-1009539.812,0.9,1.579,602358.0,-10.305,602358.0,918.520,-1011.13,-6.617
602450,4,98190,86,-8.441,-5.39,-10.226,53.69,26.381,-17.728,0.26,0.19,0.34,-267.0,17.788,90765.54,917.770,-1010423.312,0.3,2.488,602444.0,-10.240,602444.0,918.192,-990.189,-6.640
602530,4,98270,80,-8.571,-4.945,-10.290,53.741,26.293,-17.494,0.27,0.14,0.36,-267.0,17.788,90769.421,919.35,-1011241.687,0.2,1.809,602524.0,-10.219,602524.0,918.427,-1004.674,-6.682
602610,4,98350,80,-8.535,-5.67,-10.319,53.463,26.381,-17.816,0.27,0.16,0.33,-299.0,17.783,90769.421,918.824,-1012060.375,0.1,1.894,602604.0,-10.247,602604.0,918.544,-1003.556,-6.701
602689,4,98429,79,-8.606,-4.945,-10.240,53.814,26.264,-17.611,0.25,0.19,0.34,-299.0,17.792,90763.500,918.520,-1012872.812,0.2,2.308,602683.0,-10.319,602683.0,918.309,-993.844,-6.650
602779,4,98519,90,-8.477,-4.989,-10.211,54.33,26.483,-17.699,0.26,0.16,0.39,-267.0,17.783,90761.445,918.918,-1013800.625,0.1,1.894,602773.0,-10.298,602773.0,918.427,-1002.739,-6.631
602860,4,98600,81,-8.492,-5.46,-10.211,53.273,26.541,-18.240,0.26,0.18,0.37,-267.0,17.788,90768.398,918.427,-1014625.625,0.0,2.0,602853.0,-10.326,602853.0,918.427,-1000.610,-6.631
602940,4,98680,80,-8.556,-5.10,-10.211,53.551,26.527,-18.532,0.26,0.23,0.35,-267.0,17.788,90767.109,919.11,-1015459.750,0.2,2.267,602934.0,-10.269,602934.0,918.216,-994.860,-6.631
603020,4,98760,80,-8.693,-5.39,-10.197,53.580,26.936,-18.941,0.25,0.18,0.30,-299.0,17.783,90768.132,917.911,-1016283.625,0.0,1.976,603014.0,-10.326,603014.0,918.240,-1001.26,-6.622
603100,4,98840,80,-8.549,-4.931,-10.276,54.574,26.615,-17.874,0.26,0.21,0.34,-267.0,17.792,90768.132,918.427,-1017105.437,0.1,2.132,603094.0,-10.219,603094.0,918.123,-998.33,-6.673
603185,4,98925,85,-8.542,-4.967,-10.168,54.19,26.702,-17.874,0.23,0.21,0.40,-267.0,17.792,90773.789,917.887,-1017980.750,0.8,1.579,603179.0,-10.377,603179.0,918.848,-1010.681,-6.603
603265,4,99005,80,-6.891,-5.541,-1.583,53.420,26.658,-17.217,0.22,0.21,0.34,-267.0,17.788,90773.789,918.731,-1018476.687,0.7,3.722,603259.0,-2.21,603259.0,918.216,-973.127,-1.28
603355,4,99095,90,-8.348,-5.60,-10.111,54.194,26.761,-17.933,0.25,0.20,0.33,-267.0,17.778,90765.54,918.918,-1019034.0,0.0,1.976,603349.0,-10.362,603349.0,918.240,-1001.482,-6.566
603441,4,99181,86,-8.542,-5.118,-10.305,54.19,26.293,-17.377,0.22,0.17,0.40,-267.0,17.788,90769.421,918.613,-1019923.62,0.2,1.825,603435.0,-10.312,603435.0,918.451,-1004.181,-6.692
603521,4,99261,80,-8.477,-5.67,-10.211,54.238,26.498,-17.524,0.22,0.17,0.35,-267.0,17.792,90764.789,918.520,-1020749.812,0.1,2.132,603515.0,-10.355,603515.0,918.334,-997.733,-6.631
603601,4,99341,80,-8.528,-5.419,-32.185,53.726,26.381,-16.954,0.28,0.15,0.34,-267.0,17.788,90773.31,918.613,-1021360.625,0.9,4.657,603595.0,-4.914,603595.0,917.607,-962.778,-20.901
603695,4,99435,94,-8.571,-5.46,-10.334,53.770,26.746,-17.816,0.27,0.19,0.37,-299.0,17.788,90769.421,918.520,-1022072.937,0.10,1.498,603689.0,-10.240,603689.0,918.613,-1013.578,-6.710
603775,4,99515,80,-8.470,-4.989,-10.319,53.493,26.468,-17.304,0.25,0.21,0.34,-267.0,17.797,90768.132,919.60,-1022891.62,0.3,2.387,603769.0,-10.211,603769.0,918.334,-992.542,-6.701
603892,4,99632,117,-8.599,-5.89,-10.405,52.981,27.185,-17.509,0.23,0.22,0.31,-267.0,17.769,90771.250,918.260,-1024073.562,0.4,3.64,603885.0,-10.176,603885.0,917.818,-981.292,-6.757
603971,4,99711,79,-8.635,-5.67,-10.276,53.346,26.439,-17.304,0.25,0.21,0.30,-267.0,17.778,90772.7,918.894,-1024890.812,0.4,1.728,603965.0,-10.255,603965.0,918.192,-1007.300,-6.673
604051,4,99791,80,-8.513,-5.96,-10.269,53.361,26.147,-17.772,0.23,0.18,0.29,-267.0,17.778,90773.31,918.707,-1025711.812,0.2,1.825,604045.0,-10.269,604045.0,918.403,-1005.761,-6.668
604131,4,99871,80,-8.520,-5.103,-10.226,53.887,26.834,-17.392,0.28,0.18,0.38,-267.0,17.778,90771.742,918.192,-1026534.500,0.2,2.267,604125.0,-10.298,604125.0,918.192,-994.759,-6.640
604211,4,99951,80,-8.513,-5.10,-10.283,54.282,26.308,-17.319,0.25,0.20,0.35,-267.0,17.792,90768.398,918.496,-1027360.62,0.2,1.809,604205.0,-10.341,604205.0,918.427,-1004.904,-6.678
604291,4,100031,80,-8.456,-5.60,-10.276,53.814,26.118,-17.319,0.29,0.17,0.33,-267.0,17.783,90770.718,918.824,-1028185.625,0.1,2.133,604285.0,-10.298,604285.0,918.309,-997.998,-6.673
604381,4,100121,90,-8.528,-5.103,-10.219,53.493,26.205,-16.764,0.26,0.19,0.38,-267.0,17.778,90758.101,918.589,-1029112.437,0.1,2.102,604375.0,-10.298,604375.0,918.216,-998.696,-6.636
604461,4,100201,80,-8.434,-5.24,-10.255,53.800,26.147,-17.655,0.24,0.19,0.38,-267.0,17.783,90767.375,918.403,-1029937.437,0.4,2.489,604455.0,-10.326,604455.0,917.887,-991.720,-6.659
604541,4,100281,80,-8.492,-4.938,-10.219,53.653,26.556,-17.421,0.23,0.18,0.32,-267.0,17.788,90775.617,918.496,-1030767.875,0.6,1.649,604535.0,-10.434,604535.0,918.427,-1009.789,-6.636
604627,4,100367,86,-8.614,-5.89,-10.269,53.624,26.395,-17.626,0.26,0.16,0.32,-267.0,17.788,90767.375,917.677,-1031658.750,0.1,1.915,604621.0,-10.283,604621.0,918.520,-1002.461,-6.668
604707,4,100447,80,-8.571,-5.10,-10.290,53.595,26.366,-17.714,0.22,0.20,0.40,-267.0,17.783,90767.375,918.707,-1032480.312,0.3,2.436,604701.0,-10.255,604701.0,918.216,-991.745,-6.682
604787,4,100527,80,-8.606,-4.917,-10.326,52.981,26.249,-18.415,0.24,0.21,0.34,-299.0,17.783,90774.328,918.75,-1033301.562,0.0,2.0,604781.0,-10.276,604781.0,918.216,-1000.724,-6.706
604872,4,100612,85,-13.115,-6.273,-25.71,53.595,26.308,-16.895,0.24,0.12,0.31,-299.0,17.792,90770.718,918.285,-1034170.187,0.2,2.307,604866.0,-10.161,604866.0,917.981,-994.816,-16.281
604963,4,100703,91,-8.829,-4.256,-29.400,54.311,26.571,-16.778,0.26,0.20,0.35,-299.0,17.778,90773.31,917.839,-1035711.750,0.4,1.703,604956.0,-24.95,604956.0,918.403,-1008.57,-19.92
605042,4,100782,79,-8.542,-5.24,-10.204,53.624,26.381,-17.991,0.24,0.20,0.32,-299.0,17.783,90772.7,918.285,-1037085.500,0.2,2.267,605036.0,-10.247,605036.0,918.192,-995.418,-6.627
605128,4,100868,86,-8.635,-4.989,-10.226,54.370,26.571,-17.524,0.27,0.19,0.33,-267.0,17.778,90762.742,918.403,-1037969.625,0.4,1.703,605122.0,-10.312,605122.0,918.613,-1008.349,-6.640
605208,4,100948,80,-8.592,-4.974,-10.190,53.990,26.483,-17.743,0.25,0.17,0.34,-267.0,17.783,90768.398,918.613,-1038793.187,0.8,4.354,605202.0,-10.276,605202.0,917.911,-965.587,-6.617
605287,4,101027,79,-9.116,-5.570,-10.721,54.33,26.761,-17.158,0.14,0.129,0.78,-267.0,17.783,90772.765,918.403,-1039622.312,0.6,1.659,605281.0,-10.714,605281.0,918.427,-1008.851,-6.962
605367,4,101107,80,-10.128,-5.426,-10.714,54.340,26.571,-17.597,0.86,0.103,0.753,-267.0,17.797,90770.718,918.707,-1040458.500,0.7,3.554,605361.0,-10.190,605361.0,917.818,-975.316,-6.957
605447,4,101187,80,-6.431,-6.647,-9.953,52.206,29.216,-17.684,0.107,0.120,0.398,-299.0,17.788,90772.765,918.613,-1041297.0,0.6,1.659,605441.0,-10.771,605441.0,918.334,-1009.708,-6.463
605555,4,101295,108,-7.551,-7.70,-10.556,50.73,31.87,-18.21,0.235,0.713,0.76,-299.0,17.764,90768.929,918.565,-1042434.812,0.0,2.0,605549.0,-10.298,605549.0,918.334,-1000.648,-6.855
605635,4,101375,80,-8.161,-7.77,-10.692,46.945,30.502,-23.78,1.580,-1.561,1.394,-299.0,17.774,90761.710,918.379,-1043294.812,0.4,1.728,605629.0,-11.202,605629.0,918.707,-1007.98,-6.944
605715,4,101455,80,-9.626,-11.485,-13.593,43.276,30.458,-26.556,0.25,0.647,1.244,-267.0,17.788,90770.984,918.379,-1044275.437,0.1,1.876,605709.0,-13.313,605709.0,918.848,-1003.191,-8.827
605801,4,101541,86,-5.599,-7.810,-11.331,42.487,34.215,-23.823,0.293,0.516,0.809,-299.0,17.783,90762.742,918.192,-1045325.937,0.13,-4.818,605795.0,-11.116,605795.0,917.677,-961.682,-7.358
605881,4,101621,80,-6.884,-9.755,-11.102,41.946,36.188,-22.303,0.561,0.388,0.641,-267.0,17.788,90767.109,919.35,-1046212.125,0.5,1.703,605875.0,-11.37,605875.0,918.98,-1007.907,-7.209
605961,4,101701,80,-6.273,-8.3,-10.168,40.777,38.161,-21.251,0.501,0.175,0.104,-299.0,17.792,90766.78,918.707,-1047063.250,0.6,1.649,605955.0,-10.240,605955.0,918.637,-1008.742,-6.603
606058,4,101798,97,-6.101,-7.781,-10.255,40.236,39.637,-19.277,0.607,0.250,0.173,-299.0,17.778,90765.54,918.800,-1048050.812,0.3,1.766,606051.0,-10.334,606051.0,918.942,-1005.600,-6.659
606137,4,101877,79,-6.403,-8.176,-10.305,39.681,40.499,-17.962,0.413,0.20,0.327,-299.0,17.778,90767.109,919.129,-1048878.625,0.2,2.229,606131.0,-10.362,606131.0,918.756,-995.561,-6.692
606223,4,101963,86,-4.177,-10.164,0.808,38.862,41.508,-15.434,0.451,0.148,0.597,-299.0,17.783,90766.78,919.364,-1049972.250,0.1,1.915,606217.0,-15.71,606217.0,918.848,-1002.564,0.524
606303,4,102043,80,-5.448,-9.138,-10.18,38.468,41.932,-14.45,0.486,0.54,0.392,-299.0,17.792,90762.203,918.613,-1050985.375,0.2,2.267,606297.0,-10.255,606297.0,918.637,-994.239,-6.505
606383,4,102123,80,-5.175,-9.640,-10.226,35.340,43.744,-12.554,0.424,0.5,1.36,-299.0,17.792,90762.468,918.942,-1051805.500,0.2,1.825,606377.0,-10.247,606377.0,918.848,-1004.496,-6.640
606462,4,102202,79,-3.567,-8.815,-10.161,34.828,45.542,-10.552,0.803,0.456,0.806,-299.0,17.788,90762.203,919.177,-1052615.125,0.0,2.0,606456.0,-10.247,606456.0,918.848,-1000.504,-6.599
606552,4,102292,90,-3.682,-7.939,-33.491,33.31,47.33,-6.387,0.615,0.612,0.188,-267.0,17.788,90764.789,918.613,-1054608.625,0.2,2.229,606546.0,-34.51,606546.0,918.662,-995.13,-21.749
606632,4,102372,80,-2.483,-7.56,-9.551,33.352,47.968,-3.683,0.796,0.861,0.230,-299.0,17.774,90757.835,919.246,-1056347.0,0.0,2.0,606626.0,-9.408,606626.0,918.662,-1000.323,-6.202
606712,4,102452,80,-2.167,-7.372,-8.589,33.893,47.880,0.233,0.215,1.72,0.120,-299.0,17.788,90753.203,919.482,-1057067.500,0.3,1.766,606706.0,-8.604,606706.0,918.966,-1004.705,-5.578
606792,4,102532,80,-2.656,-8.32,-8.316,36.56,47.383,2.426,0.258,1.184,0.335,-299.0,17.788,90759.890,919.879,-1057744.625,0.0,2.0,606786.0,-8.324,606786.0,918.966,-999.146,-5.400
606872,4,102612,80,-3.115,-8.750,-20.75,36.992,47.3,5.963,0.43,1.504,0.634,-267.0,17.792,90752.179,918.848,-1057910.625,0.7,1.612,606866.0,4.173,606866.0,919.599,-1009.139,-13.36
606957,4,102697,85,-3.172,-7.652,-6.558,38.760,45.995,7.950,0.14,1.527,0.564,-299.0,17.783,90762.468,919.575,-1058008.250,0.2,1.825,606951.0,-6.472,606951.0,919.810,-1003.25,-4.258
607037,4,102777,80,-3.309,-7.601,-6.177,40.236,44.811,9.441,0.156,0.982,-1.117,-267.0,17.792,90748.570,919.879,-1058507.375,0.6,3.64,607031.0,-6.5,607031.0,919.294,-979.867,-4.11
607128,4,102868,91,-3.797,-7.221,-6.213,42.619,42.999,11.721,0.113,0.816,0.620,-299.0,17.783,90758.101,920.252,-1059055.625,0.3,1.766,607121.0,-6.177,607121.0,919.599,-1005.75,-4.35
607213,4,102953,85,-4.795,-6.948,-25.652,44.972,39.769,15.638,0.71,0.979,0.516,-299.0,17.769,90759.398,919.129,-1059278.875,0.2,2.307,607207.0,0.986,607207.0,919.364,-992.938,-16.658
607293,4,103033,80,-3.768,-7.350,-6.787,48.158,37.737,17.334,0.86,1.153,0.681,-299.0,17.778,90750.882,920.394,-1059519.875,0.2,2.266,607287.0,-7.10,607287.0,919.153,-993.857,-4.408
607373,4,103113,80,-4.493,-8.470,-6.393,48.275,35.267,20.841,0.238,1.27,0.851,-267.0,17.778,90751.421,919.433,-1060050.500,0.6,1.649,607367.0,-6.256,607367.0,919.692,-1008.243,-4.151
607465,4,103205,92,-5.972,-8.492,-11.776,48.509,32.987,24.904,0.14,0.716,0.919,-299.0,17.783,90754.492,919.339,-1060576.250,0.4,2.806,607459.0,-5.172,607459.0,919.246,-984.471,-7.647
607545,4,103285,80,-3.646,-4.141,-8.374,50.380,31.832,26.45,0.382,0.232,0.967,-267.0,17.778,90753.468,919.246,-1061130.250,0.1,1.894,607539.0,-8.675,607539.0,919.364,-1003.141,-5.438
607652,4,103392,107,-4.709,-6.37,-3.550,50.876,32.373,23.881,0.748,0.871,0.222,-267.0,17.764,90761.710,919.408,-1061782.875,0.2,2.435,607646.0,-3.521,607646.0,919.60,-990.667,-2.305
607732,4,103472,80,-4.192,-5.850,-4.253,49.956,32.242,25.445,0.869,1.301,0.207,-299.0,17.769,90756.54,919.198,-1062091.0,0.2,2.308,607726.0,-4.182,607726.0,918.824,-992.941,-2.762
607812,4,103552,80,-1.737,-6.675,-4.490,48.830,32.797,26.454,1.29,0.900,0.330,-267.0,17.778,90752.445,919.222,-1062464.875,0.7,1.612,607806.0,-5.165,607806.0,919.457,-1009.541,-2.916
607892,4,103632,80,-4.299,-6.539,-5.93,48.509,32.505,27.258,0.164,1.44,0.820,-267.0,17.774,90760.156,919.668,-1062876.375,0.11,1.516,607886.0,-5.122,607886.0,920.394,-1011.787,-3.307
607972,4,103712,80,-3.395,-6.317,-4.569,48.129,31.43,28.821,0.454,0.624,-1.47,-299.0,17.778,90757.835,919.668,-1063259.750,0.18,-1.213,607966.0,-4.462,607966.0,918.942,-1022.519,-2.967
608052,4,103792,80,-4.917,-7.171,-4.67,49.400,30.166,28.149,0.731,0.21,0.829,-299.0,17.788,90761.710,919.575,-1063599.250,0.8,1.603,608046.0,-4.24,608046.0,919.599,-1009.692,-2.641
608149,4,103889,97,-4.938,-7.365,-4.189,51.622,30.49,25.869,0.914,0.5,0.186,-267.0,17.783,90753.468,920.66,-1064002.750,0.8,7.380,608142.0,-4.383,608142.0,918.756,-940.863,-2.720
608228,4,103968,79,-5.10,-7.946,-5.474,51.695,29.830,24.744,0.537,0.814,0.338,-299.0,17.778,90757.835,919.60,-1064384.750,0.8,1.587,608222.0,-5.165,608222.0,919.457,-1010.353,-3.554
608308,4,104048,80,-3.172,-9.489,-6.507,49.342,31.321,25.781,0.894,0.915,0.419,-299.0,17.783,90755.523,919.879,-1064849.125,0.7,3.405,608302.0,-6.443,608302.0,918.873,-975.783,-4.226
608394,4,104134,86,-4.407,-6.905,-8.324,48.56,31.555,26.88,0.503,0.357,0.684,-267.0,17.778,90755.789,918.824,-1065478.250,0.2,1.825,608388.0,-8.187,608388.0,919.84,-1003.877,-5.405
608474,4,104214,80,-3.768,-6.65,-6.428,48.509,30.137,29.187,0.875,0.374,0.540,-299.0,17.797,90762.203,919.668,-1066073.875,0.3,2.437,608468.0,-6.701,608468.0,918.779,-990.677,-4.174
608554,4,104294,80,-3.72,-8.147,-5.108,48.728,27.185,31.920,0.597,0.0,0.82,-267.0,17.797,90756.812,919.575,-1066539.125,0.5,1.703,608548.0,-4.928,608548.0,919.201,-1006.660,-3.317
608649,4,104389,95,-3.639,-8.82,-3.579,49.313,27.316,32.534,0.56,0.281,0.478,-299.0,17.792,90754.492,919.457,-1066925.125,0.5,3.57,608643.0,-3.198,608643.0,918.687,-980.540,-2.324
608729,4,104469,80,-4.579,-7.178,-5.861,50.394,28.617,30.152,0.321,0.624,0.305,-299.0,17.792,90756.812,919.855,-1067282.625,0.2,1.860,608723.0,-5.739,608723.0,918.848,-1003.315,-3.806
608809,4,104549,80,-4.400,-5.548,-5.790,49.634,30.985,28.354,0.286,0.193,0.609,-267.0,17.792,90750.882,919.575,-1067743.250,0.6,1.649,608803.0,-5.775,608803.0,919.388,-1008.312,-3.760
608889,4,104629,80,-3.165,-5.793,-6.608,48.289,31.715,29.99,0.704,0.188,0.534,-267.0,17.797,90759.890,919.457,-1068223.625,0.4,2.661,608883.0,-6.235,608883.0,918.990,-986.611,-4.291
608969,4,104709,80,-2.979,-6.410,-5.244,47.310,30.663,30.795,0.585,0.162,0.2,-299.0,17.792,90759.890,920.114,-1068679.375,0.2,2.267,608963.0,-5.158,608963.0,918.779,-994.636,-3.405
609048,4,104788,79,-2.620,-7.551,-2.889,49.429,30.49,31.350,0.313,0.543,0.0,-267.0,17.802,90759.890,919.294,-1068988.750,0.3,2.436,609042.0,-2.674,609042.0,918.475,-991.498,-1.876
609128,4,104868,80,-4.414,-8.219,-3.227,51.227,29.55,29.85,0.399,0.868,0.804,-299.0,17.802,90763.234,919.294,-1069227.750,0.2,1.825,609122.0,-3.299,609122.0,918.687,-1003.752,-2.95
609219,4,104959,91,-3.696,-9.805,-5.108,52.572,30.49,25.211,0.264,0.507,0.223,-299.0,17.792,90748.570,920.114,-1069594.125,0.9,1.542,609212.0,-4.842,609212.0,919.530,-1010.999,-3.317
609299,4,105039,80,-4.70,-6.934,-5.962,51.680,30.912,23.487,0.285,0.306,0.998,-267.0,17.797,90758.593,919.692,-1070022.750,0.4,2.545,609293.0,-5.739,609293.0,919.177,-988.721,-3.871
609379,4,105119,80,-3.294,-3.646,-6.881,51.169,32.665,23.648,0.221,0.165,0.532,-299.0,17.802,90757.570,919.271,-1070510.875,0.2,1.825,609373.0,-6.464,609373.0,919.388,-1002.984,-4.468
609459,4,105199,80,-1.579,-6.999,-4.706,50.146,34.522,23.180,0.46,0.210,0.339,-299.0,17.797,90759.890,919.177,-1070937.0,0.2,2.230,609453.0,-4.189,609453.0,919.201,-994.742,-3.56
609544,4,105284,85,-3.251,-10.939,-2.968,50.409,34.887,21.631,0.464,0.72,0.29,-299.0,17.797,90749.593,919.482,-1071236.0,0.4,2.728,609538.0,-2.846,609538.0,918.779,-985.573,-1.928
609624,4,105364,80,-4.457,-11.499,-5.201,51.125,35.545,19.833,0.881,0.48,0.325,-267.0,17.802,90757.304,920.114,-1071548.500,0.6,1.649,609618.0,-4.964,609618.0,919.320,-1008.93,-3.377
609704,4,105444,80,-3.596,-10.487,-6.271,52.616,34.536,16.691,1.30,0.274,0.212,-267.0,17.802,90760.914,919.996,-1071978.625,0.1,2.134,609698.0,-5.790,609698.0,919.201,-996.718,-4.72
609817,4,105557,113,-3.359,-7.322,-9.149,52.864,34.390,11.560,0.304,0.45,0.208,-299.0,17.774,90754.765,919.550,-1072814.625,0.7,1.549,609811.0,-9.6,609811.0,920.21,-1010.652,-5.941
609897,4,105637,80,-3.0,-5.771,-7.469,53.843,33.820,12.452,0.591,0.460,0.42,-267.0,17.788,90755.257,919.903,-1073475.125,0.2,2.306,609891.0,-7.505,609891.0,919.786,-992.654,-4.850
609983,4,105723,86,-4.500,-6.934,-7.53,53.931,32.899,14.542,0.185,0.123,0.290,-299.0,17.788,90754.226,919.903,-1074099.375,0.0,2.75,609977.0,-7.10,609977.0,919.716,-997.575,-4.580
610063,4,105803,80,-6.187,-9.195,-7.476,55.860,31.335,11.677,1.84,0.456,0.430,-299.0,17.797,90750.617,920.114,-1074682.875,0.7,3.722,610057.0,-7.577,610057.0,919.84,-971.421,-4.855
610143,4,105883,80,-7.42,-9.152,-9.415,56.445,29.479,7.790,1.53,0.75,0.280,-267.0,17.797,90761.937,919.294,-1075352.500,0.3,1.793,610137.0,-9.163,610137.0,919.343,-1004.199,-6.114
610223,4,105963,80,-5.312,-7.623,-10.649,55.890,29.55,6.679,0.590,0.313,0.127,-299.0,17.811,90764.257,919.505,-1076141.375,0.7,1.621,610216.0,-10.807,610216.0,919.952,-1008.314,-6.916
610313,4,106053,90,-4.967,-8.276,-11.159,53.566,32.563,6.562,0.349,0.378,0.291,-267.0,17.792,90752.937,919.177,-1077138.875,0.3,2.436,610307.0,-11.116,610307.0,919.648,-990.557,-7.247
610393,4,106133,80,-3.919,-6.281,-9.293,53.887,32.358,5.568,0.288,0.244,0.174,-299.0,17.802,90750.617,919.505,-1077974.250,0.2,2.306,610387.0,-9.766,610387.0,919.413,-993.306,-6.34
610595,4,106335,202,-6.410,-11.4,-10.247,55.553,29.450,3.697,0.330,0.96,0.267,-299.0,17.755,90757.609,919.782,-1080028.375,0.0,2.56,610589.0,-10.570,610589.0,919.360,-998.80,-6.654
610675,4,106415,80,-6.108,-9.741,-10.937,56.460,28.237,3.668,0.270,0.135,0.736,-267.0,17.774,90756.54,919.222,-1080905.375,0.2,1.839,610669.0,-11.353,610669.0,919.550,-1003.339,-7.102
610755,4,106495,80,-5.692,-7.946,-10.671,56.547,26.556,1.490,0.29,0.299,0.86,-267.0,17.788,90755.562,919.267,-1081780.625,0.4,1.739,610749.0,-10.527,610749.0,919.903,-1005.387,-6.930
611043,4,106783,288,-7.350,-6.410,-10.879,58.170,26.161,3.843,0.198,0.85,0.535,-267.0,17.704,90748.117,919.498,-1084853.0,0.1,2.886,611037.0,-10.807,611037.0,919.433,-982.705,-7.65
